Name,Location,Category,Bio URL,Since Date,Description,Image URL,Date Created,Date Updated,Tags
Takahiro Horike,"Tokyo, Japan",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/takahiro-horike/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Takahiro Horike is CEO of Serverless Operations, Inc., where they are developing OSS products…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/takahiro-horike/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/takahiro-horike.5f9a8de26e3b570382990a9f5b444485e2225795.png,2021-11-12T21:04:19+0000,2025-03-04T18:37:58+0000,Asia Pacific|Conference Speaker|AWS Serverless Hero|2021|Open Source Contributor|Technical Author|Blogger
Takuya Tachibana,"Misawa, Japan",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/takuya-tachibana/?did=dh_card&trk=dh_card,Hero since 2023,"<p>Takuya Tachibana is the CEO of Heptagon inc. and Director of DigitalCube Co. Ltd. He ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/takuya-tachibana/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/nov/TachibanaTakuya-100.d489e05a31efdc928b1d25d707b9a7e9d0bfa352.png,2023-11-10T17:25:17+0000,2025-03-04T18:37:58+0000,AWS Community Hero|2023|Asia Pacific|Conference Speaker|Japanese|2023|Blogger|Japan|apac
Teri Radichel,"Savannah, USA",AWS Security Hero,https://aws.amazon.com/developer/community/heroes/teri-radichel/?did=dh_card&trk=dh_card,Hero since 2016,"<p>Teri Radichel is the founder of 2nd Sight Lab, a company specializing in AWS, SAAS, and application penetration testing ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/teri-radichel/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/terir-headshotcircle-100px.cd490554a28f06c6fa8f44e499bb4de8b19b8d44.png,2019-02-19T19:51:57+0000,2025-03-25T16:42:54+0000,Americas|AWS Security Hero|2016|Conference Speaker|Meetup Organizer|North America|Blogger
Thorsten Höger,"Stuttgart, Germany",AWS DevTools Hero,https://aws.amazon.com/developer/community/heroes/thorsten-hoger/?did=dh_card&trk=dh_card,Hero since 2017,"<p>Thorsten is a Cloud Automation Evangelist at Taimos, where he advises customers on using AWS...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/thorsten-hoger/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Thorsten%20Hoger%20100.621a4d80fd786132a4209514ce3230ec036a00ee.png,2019-02-19T19:51:50+0000,2025-03-04T18:37:58+0000,"Europe, Middle East, & Africa|Trainer / Educator|AWS DevTools Hero|Conference Speaker|2017|Meetup Organizer|Open Source Contributor"
Tiago Rodrigues,"Lisbon, Portugal",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/tiago-rodrigues/?did=dh_card&trk=dh_card,Hero since 2024,"<p>Tiago is a Senior Cloud Consultant at&nbsp;tecRacer.com, an AWS Premier Tier Services Partner...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/tiago-rodrigues/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/tigpt_100.84eac520f11e9ecf07493fbde6308410d74bad27.png,2024-03-04T18:38:19+0000,2025-03-04T18:37:58+0000,"Europe, Middle East, & Africa|AWS Community Hero|Conference Speaker|2024|Technical Author|2024|emea|Blogger"
Tom McLaughlin,"Boston, USA",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/tom-mclaughlin/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Tom is a cloud infrastructure and operations engineer who has worked in companies ranging…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/tom-mclaughlin/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/tom-mclaughlin.dddac46990d50eeb157171d9fc773555c747d926.png,2020-08-20T17:37:44+0000,2025-03-04T18:37:58+0000,Americas|2020|AWS Serverless Hero|Conference Speaker|North America|Blogger|Open Source Contributor|Technical Author
Tomasz Dudek,"Wroclaw, Poland",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/tomasz-dudek/?did=dh_card&trk=dh_card,Hero since 2023,"<p>Tomasz is working as a Data &amp; AI Team Lead and a Solutions Architect at Chaos Gears ....</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/tomasz-dudek/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/photo_of_tomek_2022_extended-modified.eefe4b3cefb94981a1b098d32295da0a8723889f.png,2023-06-06T21:02:01+0000,2025-03-04T18:37:59+0000,"Poland|Europe, Middle East, & Africa|2023|AWS Machine Learning Hero|Conference Speaker|emea"
Tomasz Lakomy,"Poznan, Poland",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/tomasz-lakomy/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Tomasz is a Frontend Engineer at Stedi, Co-founder of Cloudash, an egghead.io instructor…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/tomasz-lakomy/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/tomasz-lakomy.e2ebd5ce84496110b8bc04b5e9d4976c023bd227.png,2020-11-12T19:08:42+0000,2025-03-04T18:37:59+0000,"Trainer / Educator|2020|Europe, Middle East, & Africa|AWS Community Hero|Conference Speaker|Technical Author|Blogger"
Tomasz Ptak,"London, United Kingdom",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/tomasz-ptak/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Tomasz is a software engineer with a focus on tackling technical debt, transforming legacy products...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/tomasz-ptak/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/tomasz-ptak.961e8b35e7e85f7f2135e505e558cfb35c360272.png,2020-02-27T18:43:24+0000,2025-03-04T18:37:59+0000,"Europe, Middle East, & Africa|Blogger|AWS Machine Learning Hero|2020|Conference Speaker"
Trista Pan,"Beijing, China",AWS Data Hero,https://aws.amazon.com/developer/community/heroes/trista-pan/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Trista Pan is the CTO and Co-Founder of SphereEx, an open-source commercial SaaS start-up backed by some of the world&rsquo;s top VCs...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/trista-pan/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/juan-pan.f239183f0d86631d47fd13869176461c89a514b0.png,2021-11-12T21:03:13+0000,2025-03-04T18:37:59+0000,Asia Pacific|Trainer / Educator|Conference Speaker|2021|Open Source Contributor|AWS Data Hero
Vadym Kazulkin,"Bonn, Germany",AWS ​​Serverless Hero,https://aws.amazon.com/developer/community/heroes/vadym-kazulkin/?did=dh_card&trk=dh_card,Hero since 2024,"<p>Vadym Kazulkin is originally from Ukraine and is currently Head of Development at ip.labs,....</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/vadym-kazulkin/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Vadym%20Kazulkin-100.4ded557b312dedf403d8e0e28973020e8b9707e1.png,2024-10-30T19:41:09+0000,2025-03-04T18:40:44+0000,"2024|2024|Meetup Organizer|Blogger|AWS Serverless Hero|Technical Author|Europe, Middle East, & Africa|emea|Conference Speaker"
Vanessa Santos,"São Paulo, Brazil",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/vanessa-santos/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Vanessa works with local and international AWS User Groups as an AWS UG São Paulo co-organizer…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/vanessa-santos/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/vanessa-santos.884979879829d30950e4bb37fca726240b0b6ace.png,2021-11-12T21:04:30+0000,2025-03-04T18:37:59+0000,Trainer / Educator|AWS Community Hero|Americas|Conference Speaker|Meetup Organizer|2021|Latin America
Vicky Seno,"Santa Monica, USA",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/vicky-seno?did=dh_card&trk=dh_card,Hero since 2019,"<p>Vicky ""Tanya"" Seno is a Computer Science Professor at Santa Monica College, in Los Angeles...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/vicky-seno?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/vickys-headshotcircle-100px.82df96d970500dcde40c928d700510de6299da93.png,2019-06-05T16:44:49+0000,2025-03-04T18:37:59+0000,Trainer / Educator|Americas|Conference Speaker|AWS Container Hero|North America|2019|Technical Author
Vinicius Caridá,"São Paulo, Brazil",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/vinicius-carida/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Vinicius Caridá (Vini) is a Computer Engineer with a Masters and PhD in Computer Science…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/vinicius-carida/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/vinicius-carida.6406ccc62505d81887f8e651bec37afd0828a2a3.png,2021-08-26T18:03:35+0000,2025-03-04T18:37:59+0000,Americas|Trainer / Educator|Conference Speaker|AWS Machine Learning Hero|Meetup Organizer|2021|Latin America|Technical Author|Blogger
Virginie Mathivet,"Lyon, France",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/virginie-mathivet/?did=dh_card&trk=dh_card,Hero since 2021,"<p>After a PhD on Neural Networks and Reinforcement Learning (when it was not so cool), Virginie…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/virginie-mathivet/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/virginie-mathivet.1aff1c1b12fe433a9d930d4f9a1b9996ab77674d.png,2021-06-03T18:07:15+0000,2025-03-04T18:37:59+0000,"Europe, Middle East, & Africa|Trainer / Educator|Conference Speaker|AWS Machine Learning Hero|2021|Blogger|Technical Author|Open Source Contributor"
Vishal Alhat,"Pune, India",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/vishal-alhat/?did=dh_card&trk=dh_card,Hero since 2024,"<p>Vishal Alhat is a senior software engineer at Forcepoint, a leading cybersecurity&nbsp; &hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/vishal-alhat/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Vishal%20-%20100.c898313528dff233356e8c8ccfa2c1a376d96da2.png,2024-06-03T15:45:36+0000,2025-03-04T18:37:59+0000,2024|Open Source Contributor|India|Meetup Organizer|AWS Community Hero|Blogger|Technical Author|2024|Asia Pacific|Trainer / Educator|Conference Speaker|apac
Vit Niennattrakul,"Bangkok, Thailand",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/vit-niennattrakul/?did=dh_card&trk=dh_card,Hero since 2016,"<p>Vit Niennattrakul finished his Ph.D. in time series data mining and is also interested in machine learning, artificial intelligence,...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/vit-niennattrakul/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/vitn-headshotcircle-100px.cc3ebe0ed2a86f91a0e0217b58810470adcde561.png,2019-02-19T19:51:37+0000,2025-03-04T18:37:59+0000,Trainer / Educator|Asia Pacific|AWS Community Hero|Conference Speaker|2016|Meetup Organizer|Blogger|Technical Author|Open Source Contributor
Vivek Raja P S,"Madurai, India",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/vivek-raja/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Vivek Raja works as Data Scientist at NexStem | CortexBCI Inc. where he develops Machine Learning…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/vivek-raja/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/Vivek_Headshot_100.84c6b28cc9ac37216cb726d170fbe646db250595.png,2021-11-12T21:04:47+0000,2025-03-04T18:37:59+0000,Technical Author|Blogger|AWS Machine Learning Hero|Conference Speaker|2021|Asia Pacific|Trainer / Educator|Meetup Organizer
Vlad Ionescu,"Bucharest, Romania",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/vlad-ionescu/?did=dh_card&trk=dh_card,Hero since 2019,"<p>Vlad is a DevOps Consultant helping companies deliver more reliable software faster and safer...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/vlad-ionescu/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/vlad-ionescu-circular-headshot.16833e2334f7d7786f7888333f3a2ebb3caee733.png,2019-11-06T17:26:41+0000,2025-03-04T18:37:59+0000,"Europe, Middle East, & Africa|AWS Container Hero|Open Source Contributor|2019|Technical Author"
Wendy Wong,"Sydney, Australia",AWS Data Hero,https://aws.amazon.com/developer/community/heroes/wendy-wong/?did=dh_card-body&trk=dh_card-body,Hero since 2023,"<p>Wendy is a Business Performance Analyst building data pipelines with ...&nbsp;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/wendy-wong/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/oct-2023/WendyWongImg-100.441c9ba1eac3d66caa0077f05d88b26b9d304138.png,2023-03-02T22:29:30+0000,2025-03-04T18:37:59+0000,Asia Pacific|2023|AWS Data Hero
Wojciech Dąbrowski,"Katowice, Poland",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/wojciech-dabrowski/?did=dh_card&trk=dh_card,Hero since 2023,"<p>Wojciech has been an AWS User Group Silesia leader since 2019. During this time, he managed to organize multiple ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/wojciech-dabrowski/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/headshot_wojciech_d%c4%85browski-modified.8a00e6612cc640bf12e1fb4623e6304ddafd4b61.png,2023-06-06T20:44:11+0000,2025-03-04T18:37:59+0000,"Trainer / Educator|2023|Europe, Middle East, & Africa|emea|Poland|AWS Community Hero|Conference Speaker|Meetup Organizer"
Yan Cui,"London, United Kingdom",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/yan-cui/?did=dh_card&trk=dh_card,Hero since 2018,"<p>Yan is an experienced engineer who has worked with AWS since 2009. He's been an architect...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/yan-cui/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/yanc-headshotcircle-100px.d664c7a0b9fe2ad4365ab87854365ada2fbdba52.png,2019-02-19T19:51:34+0000,2025-03-04T18:37:59+0000,"Trainer / Educator|Europe, Middle East, & Africa|AWS Serverless Hero|Conference Speaker|2018|Blogger|Technical Author|Open Source Contributor"
Yan So,"Seoul, Korea",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/yan-so/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Yan So is a senior data scientist with experience in applying big data machine learning to solve...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/yan-so/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/yan-so.776cda83d6eb86b2a5fe45582d553c0ea004d2c3.png,2020-02-27T18:43:32+0000,2025-03-04T18:37:59+0000,Asia Pacific|Trainer / Educator|2020|AWS Machine Learning Hero|Conference Speaker
Yasunori Kirimoto,"Sapporo, Japan",AWS DevTools Hero,https://aws.amazon.com/developer/community/heroes/yasunori-kirimoto/?did=dh_card&trk=dh_card,Hero since 2022,"<p>Yasunori Kirimoto is the Co-Founder and CEO of MIERUNE Inc., a geospatial solution company. He specializes in the field of GIS ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/yasunori-kirimoto/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/yasunori-kirimoto.916eb8082858390be71e940466806b8b250e7ae5.png,2022-06-02T18:45:32+0000,2025-03-04T18:37:59+0000,Open Source Contributor|AWS DevTools Hero|2022|Blogger|Asia Pacific|Conference Speaker|Meetup Organizer
Yusuke Kuoka,"Tokyo, Japan",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/yusuke-kuoka/?did=dh_card&trk=dh_card,Hero since 2018,"<p>Yusuke is a Software Development Engineer, leading the design and development of a highly...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/yusuke-kuoka/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/yasukek-headshotcircle-100px.40579b937cfad9935f9f862611ae62f0f314f879.png,2019-02-19T19:51:30+0000,2025-03-04T18:38:00+0000,Asia Pacific|AWS Container Hero|Blogger|2018|Open Source Contributor
